"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Klickitat River - summer and winter Steelhead",1999,176.347175137768,772.859868550163,1554.4509788633,3115.74124345842,15067.355413336,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2000,176.328148919722,817.891398221457,1545.44307448867,2938.42130849897,13500.2261251367,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2001,217.366201616553,842.349941250328,1509.5403133932,2812.14461748309,12841.0795335703,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2002,328.393167991992,1087.5552807417,1869.69191742064,3148.92797815673,12433.655592477,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2003,382.853755933047,1139.7929391337,1783.205482517,2738.27230261545,7686.02046958038,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2004,296.004029615247,954.108090811239,1451.95992583508,2193.66788920638,5346.05021885789,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2005,500.892260120912,1181.64539111664,1705.52608958501,2403.143397188,5152.42474622031,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2006,899.337558004223,1365.11914198583,1579.49996066255,1830.80941253969,2932.43130083738,"Mid-Columbia steelhead",1577
"Klickitat River - summer and winter Steelhead",2007,833.737345647001,1350.28066980661,1602.9055884423,1830.47650951855,2923.48965962993,"Mid-Columbia steelhead",1669
"Klickitat River - summer and winter Steelhead",2008,473.78535024604,1021.788767822,1361.68763595428,1792.87159305824,3189.69698553414,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2009,393.58068950117,912.402684669007,1208.6669555832,1561.47394846773,2785.2373803411,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2010,922.383681507631,1259.82395887461,1433.35043853372,1760.01836763189,2695.60467431371,"Mid-Columbia steelhead",1290
"Klickitat River - summer and winter Steelhead",2011,859.008681817366,1125.21705651631,1321.25992214405,1660.67317147019,2533.17824591069,"Mid-Columbia steelhead",1111
"Klickitat River - summer and winter Steelhead",2012,1013.45995223507,1499.23314116298,1848.93500399781,2273.91026862434,2766.22457768944,"Mid-Columbia steelhead",2483
"Klickitat River - summer and winter Steelhead",2013,863.398565052476,1089.70656501865,1289.09696891317,1603.60770191681,2431.90677805056,"Mid-Columbia steelhead",1063
"Klickitat River - summer and winter Steelhead",2014,828.872031388945,1154.63753404047,1289.43608400752,1514.96068647725,2182.36466692504,"Mid-Columbia steelhead",1222
