"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Coweeman River - late Coho salmon",2005,850.630184167376,2335.42825556631,3963.84630322817,6620.00390297131,17811.5183592027,"Lower Columbia coho",NA
"Coweeman River - late Coho salmon",2006,899.218592278134,2345.57200644769,3738.31788238089,6104.20911412729,15426.3127286953,"Lower Columbia coho",NA
"Coweeman River - late Coho salmon",2007,1081.55696883718,2493.62885307519,3861.28162596063,5874.06994022558,13500.2426364656,"Lower Columbia coho",NA
"Coweeman River - late Coho salmon",2008,1340.87448236857,2689.02240712955,3923.48909299673,5705.16956283432,12445.8604936945,"Lower Columbia coho",NA
"Coweeman River - late Coho salmon",2009,1789.5689403065,3050.73267395306,4104.5925359167,5371.87802732989,9132.16021383867,"Lower Columbia coho",NA
"Coweeman River - late Coho salmon",2010,3579.83996668272,3929.69431055864,4078.99306473295,4257.12079189253,4828.71884283158,"Lower Columbia coho",4031
"Coweeman River - late Coho salmon",2011,3120.1135608724,3512.56092280495,3667.89587177621,3807.76839704114,4160.37268443171,"Lower Columbia coho",3738
"Coweeman River - late Coho salmon",2012,3169.69061211014,3524.30695318559,3659.12671470002,3800.95304019007,4183.4312346971,"Lower Columbia coho",3659
"Coweeman River - late Coho salmon",2013,3527.32630356125,3895.63560862764,4053.56491324817,4209.54241443696,4668.34024106962,"Lower Columbia coho",4068
"Coweeman River - late Coho salmon",2014,6709.53656186641,7507.11618788012,7828.86730125254,8135.21719839156,9036.36672976572,"Lower Columbia coho",7871
"Coweeman River - late Coho salmon",2015,1234.36959445083,1349.02094019902,1401.44768314851,1467.09926097689,1686.38351037981,"Lower Columbia coho",1366
"Coweeman River - late Coho salmon",2016,2750.80023151837,3109.12617352684,3244.18760711646,3366.07036803296,3644.84041303626,"Lower Columbia coho",3312
"Coweeman River - late Coho salmon",2017,2329.90640869397,2579.47961444623,2681.97797572121,2787.40793044388,3083.30547168595,"Lower Columbia coho",2661
"Coweeman River - late Coho salmon",2018,2436.83925184884,2693.78371203027,2799.93539020227,2910.50176432619,3230.16043634599,"Lower Columbia coho",2817
"Coweeman River - late Coho salmon",2019,3156.61606277078,3458.57346362027,3583.88712307811,3725.03381822752,4164.55254381545,"Lower Columbia coho",3566
"Coweeman River - late Coho salmon",2020,3901.90326397265,4398.70135950183,4582.07673494077,4759.02438839579,5251.02435796097,"Lower Columbia coho",4593
"Coweeman River - late Coho salmon",2021,4229.79045267561,4631.3785901678,4819.46822912182,5008.52130529539,5504.33088781362,"Lower Columbia coho",4792
"Coweeman River - late Coho salmon",2022,3757.52290848298,4183.29215668947,4363.46559246316,4542.16438377865,5013.61833833852,"Lower Columbia coho",4377
"Coweeman River - late Coho salmon",2023,2963.79993738511,3294.80872401617,3423.64466982163,3572.63632356758,3999.45655488799,"Lower Columbia coho",3433
"Coweeman River - late Coho salmon",2024,497.196821290454,1786.81407413164,3579.56471474057,7200.76656942865,24918.935680747,"Lower Columbia coho",NA
"East Fork Lewis River - early and late Coho salmon",2005,187.995119515471,729.248387816668,1315.2976980757,2427.29091747792,8338.03684102637,"Lower Columbia coho",NA
