"ESU","MAJOR_POPULATION_GROUP","COMMON_POPULATION_NAME","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","AGE_1_RETURNS","AGE_2_RETURNS","AGE_3_RETURNS","AGE_4_RETURNS","AGE_5_RETURNS","AGE_6_RETURNS","AGE_7_RETURNS"
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",1997,31,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",1998,37,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",1999,38,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2000,51,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2001,98,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2002,266,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2003,117,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2004,94,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2005,116,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2006,128,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2007,59,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2008,123,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2009,102,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2010,297,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2011,235,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2012,223,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2013,412,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2014,290,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2015,147,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2016,111,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2017,238,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2018,586,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2019,583,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2020,420,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2021,243,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2022,519,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Entiat River - summer Steelhead","Steelhead","Summer","Entiat River",2023,695,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1997,164,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1998,69,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",1999,136,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2000,242,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2001,336,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2002,562,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2003,489,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2004,652,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2005,496,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2006,422,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2007,369,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2008,729,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2009,656,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2010,1106,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2011,988,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2012,774,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2013,490,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2014,973,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2015,1103,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2016,938,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2017,459,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2018,386,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2019,401,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2020,528,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2021,508,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2022,404,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Methow River - summer Steelhead","Steelhead","Summer","Methow River",2023,467,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Okanogan River - summer Steelhead","Steelhead","Summer","Okanogan River",1997,27,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Okanogan River - summer Steelhead","Steelhead","Summer","Okanogan River",1998,20,1,-99,-99,-99,-99,-99,-99,-99,-99
"Upper Columbia steelhead","North Cascades","Okanogan River - summer Steelhead","Steelhead","Summer","Okanogan River",1999,40,1,-99,-99,-99,-99,-99,-99,-99,-99
