"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Klickitat River - summer and winter Steelhead",1999,246.377130439283,764.515940532492,1362.5099876049,2405.22571267013,7110.63493091711,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2000,272.990793089328,844.229278050071,1486.92336148572,2624.31852459856,7592.54550048387,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2001,377.50547416202,1128.62609691075,1942.61592196771,3343.60111210409,9287.50419302918,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2002,562.311003705129,1447.65174153056,2379.54497130786,3859.82944182867,10190.3995611075,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2003,546.63531202197,1232.45664403279,1897.08418289386,2907.20891483587,6734.19958707888,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2004,547.583085661807,1239.137204602,1816.50534369843,2782.58390662941,6267.40340929844,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2005,734.413901945675,1445.52398752358,2023.21572413043,2728.56313375706,5323.56876743384,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2006,870.442776998106,1293.39459121648,1574.87902899226,1883.35667614859,2937.74930197274,"Mid-Columbia steelhead",1577
"Klickitat River - summer and winter Steelhead",2007,726.449290960097,1149.77351279954,1411.94921609095,1699.63881075384,2542.94539044249,"Mid-Columbia steelhead",1669
"Klickitat River - summer and winter Steelhead",2008,687.313389210097,1142.80912051359,1468.81804403244,1890.50095939411,3197.21122349785,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2009,603.356402742356,1051.31089639656,1358.09596118442,1734.32246223092,2880.22288346167,"Mid-Columbia steelhead",NA
"Klickitat River - summer and winter Steelhead",2010,921.866826421934,1294.12953100515,1553.04495437671,1896.38180301677,2936.80045820701,"Mid-Columbia steelhead",1290
"Klickitat River - summer and winter Steelhead",2011,885.186110170358,1199.67065339095,1433.34096029651,1738.42845868564,2582.32299971176,"Mid-Columbia steelhead",1111
"Klickitat River - summer and winter Steelhead",2012,1100.79007967138,1556.04767941769,1848.63473452263,2193.73489455895,2952.12867510892,"Mid-Columbia steelhead",2483
"Klickitat River - summer and winter Steelhead",2013,837.084540843214,1138.13243192863,1347.83263364134,1628.43866059231,2428.01063530251,"Mid-Columbia steelhead",1063
"Klickitat River - summer and winter Steelhead",2014,867.568193295801,1184.07572932279,1402.81375770535,1681.27899377346,2528.37668163374,"Mid-Columbia steelhead",1222
"Klickitat River - summer and winter Steelhead",2015,1295.3138480684,1913.57939036585,2302.52615966152,2741.86700735968,3658.86867612208,"Mid-Columbia steelhead",2956
"Klickitat River - summer and winter Steelhead",2016,1230.10302597832,1926.95097189876,2383.56225922582,2921.46924343504,3889.27203305503,"Mid-Columbia steelhead",3270
"Klickitat River - summer and winter Steelhead",2017,536.384556365331,789.828009034231,985.209632836575,1237.55026755717,1938.49027779938,"Mid-Columbia steelhead",544
"Klickitat River - summer and winter Steelhead",2018,744.123440945899,1044.49830819398,1254.74240631362,1500.87982691551,2033.87468572946,"Mid-Columbia steelhead",1785
"Klickitat River - summer and winter Steelhead",2019,595.644503844336,870.900944718891,1037.72429398001,1242.55698237947,1859.06923477431,"Mid-Columbia steelhead",1025
"Klickitat River - summer and winter Steelhead",2020,685.193163852188,970.227022424982,1148.63251036383,1368.19696940878,2049.04507701198,"Mid-Columbia steelhead",1009
"Klickitat River - summer and winter Steelhead",2021,934.441095327425,1460.86851351676,1818.10075209937,2282.95694312157,3278.38358302426,"Mid-Columbia steelhead",2991
"Klickitat River - summer and winter Steelhead",2022,515.530443272286,736.110757521265,862.287339423027,1033.65256299401,1573.19825371463,"Mid-Columbia steelhead",763
"Klickitat River - summer and winter Steelhead",2023,465.993349873276,683.044977303027,812.396253310325,955.235731871857,1392.03487397698,"Mid-Columbia steelhead",835
"Klickitat River - summer and winter Steelhead",2024,317.03019896234,459.57669352847,564.01415648909,711.128605527497,1202.53202620166,"Mid-Columbia steelhead",457
"Naches River - summer Steelhead",1999,281.387707905779,317.627783567262,333.543968311237,351.122871754874,397.722223486996,"Mid-Columbia steelhead",329
"Naches River - summer Steelhead",2000,420.968904753372,472.355224447914,496.666812677154,521.213896807438,582.178697911648,"Mid-Columbia steelhead",507
"Naches River - summer Steelhead",2001,802.421581565553,909.800279570875,958.005675578646,1006.44194552539,1121.80835145397,"Mid-Columbia steelhead",983
"Naches River - summer Steelhead",2002,1224.22363981884,1376.35151591954,1446.91923354557,1514.55700753255,1691.59447713502,"Mid-Columbia steelhead",1454
"Naches River - summer Steelhead",2003,635.601737867445,703.192539725711,737.442191554542,777.38125753564,884.820992896534,"Mid-Columbia steelhead",709
"Naches River - summer Steelhead",2004,735.646329035347,828.805535073699,871.079401558227,915.260805485008,1028.27151831128,"Mid-Columbia steelhead",886
"Naches River - summer Steelhead",2005,932.173386268085,1038.29408993755,1090.8213153448,1144.98109977317,1283.90482692939,"Mid-Columbia steelhead",1092
"Naches River - summer Steelhead",2006,560.275798066618,623.600081138405,654.083814873971,689.64495032047,782.074870424029,"Mid-Columbia steelhead",646
"Naches River - summer Steelhead",2007,427.841125838257,474.523713777224,496.989396297864,522.594342859684,594.645705416071,"Mid-Columbia steelhead",492
"Naches River - summer Steelhead",2008,831.999841358145,925.53981047907,969.941865078357,1017.06319072662,1135.74681010637,"Mid-Columbia steelhead",976
"Naches River - summer Steelhead",2009,955.380282439436,1070.15833107183,1122.82222255151,1179.50731147919,1322.2644367874,"Mid-Columbia steelhead",1114
"Naches River - summer Steelhead",2010,1822.67777309076,2046.7830088697,2155.79985140411,2263.50361817661,2558.57146361701,"Mid-Columbia steelhead",2138
"Naches River - summer Steelhead",2011,1747.49324711041,1934.21665171867,2022.44919813941,2131.47702940233,2406.87541681024,"Mid-Columbia steelhead",1963
"Naches River - summer Steelhead",2012,1839.72369117205,2060.52824512503,2163.92689109752,2270.58531061862,2533.43651318474,"Mid-Columbia steelhead",2203
"Naches River - summer Steelhead",2013,1348.84562877835,1532.66272675604,1620.36923008565,1700.18259930865,1892.67682681967,"Mid-Columbia steelhead",1683
